,FUS,ZBTB17,ZNF692,NRF1,MTA1,RCOR2,E2F1,MIER2,DMAP1,ZNF205,RFXANK,TRIM28,SMARCA4,ZNF48,CC2D1A,ZNF335,CTBP1,FOXK2,SUPT5H,DRAP1,ZBTB48,ZNF580,SIN3B,KDM1A,TFAP4,KLF16,GATAD2A,MTA2,GTF2F1,MLLT1,ETV4,TARDBP,DNMT3B,RFX1,ZSCAN9,KAT8,ERF,DPF2,THAP11,BRD4,ZNF121,PAF1,SSRP1,EED,ZGPAT,ZNF629,TEAD4,HDAC2,MNT,JUND,HMG20B,PKNOX1,ZFHX2,FOSL1,MTA3,TRIM22,FOXP1,ZNF217,MXI1,KDM6A,ATM,ZNF143,REST,NFIL3,CEBPA,MLX,SP1,PRDM10,ZHX2,SMAD4,CHAMP1,ZBTB33,ARNT,SP3,NCOA1,ZBTB20,IRF2,ZNF24,ZFX,HMG20A,NCOR1,EP300,ZBTB11,CREB1,ATF2,KLF6,MIER3,ATF1,RB1,NBN,THRB,ZXDB,HLF,KLF11,SMAD5,BACH1,ZFP91,KLF9,ELF1,IKZF5,NCOA4
ZNF121,0.183473993603546,0.085495783796032,0.465649957924461,0.213606667002667,0.328259789000391,0.22664900507673,0.28015485664548,0.263775194595007,0.0880604692869443,0.0460446182004385,0.0953621861531456,0.276488176123395,0.344439652675367,0.106899152195749,0.199185011813455,0.378826964907888,0.0244417471430437,0.302789107380931,0.0601789162379914,-0.0744659581367512,0.143328857797532,0.102050583569855,0.221477397882671,0.361539197291555,0.387725714389506,0.220197824223169,0.271791573008469,0.300648982337783,-0.0565981722314406,0.093893145573765,0.239314589511197,0.271045714886853,0.414568003558786,0.126312234537218,0.320245430775992,-0.0134962323400217,0.0441055014334097,0.0524558175586412,-0.0706027384447806,0.372915798870656,1,-0.140236426857377,0.124964684262561,0.327428598714804,0.00755130922611864,-0.0302825096768002,0.170405529462864,0.361283656761672,0.102432181524972,0.0616645837878184,0.189268336342373,0.140244732752796,0.118063125889455,0.117935108309768,0.212473183573051,-0.124384659623892,0.10003901517515,0.258292632476325,-0.20055272525477,0.124317038697224,-0.00207930159457742,0.216588421121459,0.236970620630254,-0.0894453089346404,-0.0412088910580425,-0.0823568327709078,0.239273767044307,0.235143684628239,-0.246417409468763,-0.0878076555133383,0.0337121113248635,0.0897933805039743,-0.0683351574097212,0.112281374206908,-0.0811616320783685,-0.0027522875974746,-0.0595552512213143,-0.000271874495390428,0.117687443854976,-0.167242113439177,-0.0242956680982686,0.0744677956826145,0.235400806759427,0.086091623702632,-0.029517976326395,-0.176724905220865,0.0956449867730518,0.0189370137654058,-0.0782527685707012,0.0843257538362052,-0.140583648113019,0.0218280681651188,-0.309165381037451,-0.129827725115297,0.0458464872185177,-0.0123288686716123,-0.130618599116413,-0.360309150023204,-0.0364737476594316,-0.0202334098251241,-0.268766322766683
PAF1,0.304241688611313,0.518559813139569,0.257069346099329,0.245881646539285,0.146548176420201,0.0187030766621824,0.106454473250739,0.294437657957185,0.482824397093899,0.401352456149916,0.493977836987155,0.338736873177787,0.222062295074507,0.274266625267918,0.259993723590959,0.133207987976258,0.386454426122174,0.0947571458421769,0.716053686077893,0.521622460795306,0.472532152043805,0.341645426485588,0.100859563989149,0.134672691897456,0.017895360661256,0.148125157381187,0.0233231885590922,0.21896829030887,0.495025541308429,0.254826088111337,-0.0949189217043913,0.380460394140679,-0.111925296859349,0.151438787187403,0.139981644643745,0.224522286045859,0.230852136358926,0.162517806402049,0.26002532419151,0.0332024177739344,-0.140236426857377,1,0.164901098203798,-0.0206844173223615,0.236209566904157,0.143543512965722,-0.0469743857787715,-0.0217483464577689,0.0128752158346799,0.290453862301807,0.372231206121339,0.0943243120581361,0.00951553731308775,-0.0224554641533553,0.0639893596366863,-0.164309010203089,-0.0741386641798249,-0.284355454025222,-0.0499773759093928,-0.285273507545598,-0.32169759671722,-0.29577840272963,-0.306514392208187,-0.0202044365840619,-0.0104164020263217,-0.0707601260819721,-0.371888070720413,-0.405132781761084,0.0546119109488692,-0.013563878064778,-0.32321234380628,-0.26739067121592,-0.137477739798155,-0.420989223730881,-0.188576024449171,-0.29473053563966,-0.177796440838265,-0.0796033380821963,-0.255872598291985,-0.358956547785983,-0.325536727368577,-0.374904284280432,-0.393703370505914,-0.400440020215862,-0.334014907955942,-0.227520742089944,-0.338678514608857,-0.298019653778913,-0.397019735181235,-0.359429031525483,-0.0735824819359575,-0.267576744972692,0.00695157356743962,-0.225619951198155,-0.353993938133284,-0.328321166707005,-0.311634796793976,-0.0479149378501492,-0.42780582688945,-0.284822876444849,-0.268711110447636
SSRP1,0.33970013064693,0.254316783247409,0.100876935807662,0.268601098526987,0.273224931823929,0.384919600614981,0.482929442231124,0.224364521516489,-0.0100279108127239,0.0997190749721591,0.234271786995507,0.53063853268775,0.425797693402577,0.189617105377763,0.170937885032691,0.172258377782046,0.0361771490033479,0.407148754557207,0.259952386703953,0.239383608724322,0.0086851442969817,-0.0472663306856877,-0.0191958716038516,0.552531867474367,0.496774491384378,0.261207879616762,0.384099935820148,0.634175685708853,0.23890797703713,0.197079637299516,0.304759667734249,0.439843153699514,0.335868398917756,0.0383693402790784,-0.0561749360636686,-0.126283979350681,0.177056164026056,0.406967844524413,0.35434136881038,0.244824565861271,0.124964684262561,0.164901098203798,1,0.340274358734698,0.102236359834389,0.0228306040407279,0.329212929777748,0.476803288579692,0.0940687936277217,-0.208021035442587,0.124511544667031,0.115592824744894,-0.225851610509727,0.287307322605992,0.123603174231245,-0.177246518136176,-0.190552511548993,-0.00880706603008577,-0.166318697779337,0.00276909239370637,-0.284538351010495,0.185238383904314,-0.0291501299187926,0.013459955635374,-0.00913114728660237,0.129694749423291,-0.040653335172762,0.0684140340985266,-0.137625219180871,-0.182793547825068,0.162820225990353,0.0608630591867456,-0.12914292981162,0.0728324782501454,-0.212985463928755,-0.420141529677201,-0.110895926026756,-0.19427216022986,-0.155050667635483,-0.023595762724928,-0.162923974602268,-0.0352946087911278,-0.00419281740085981,-0.0131028602301393,-0.30098098922084,-0.203451161152082,-0.199555139537304,0.010312488317042,-0.14387217042936,0.0138993127474125,-0.285826169954127,-0.194265393946682,-0.376333758570621,-0.128663841575413,-0.180084766381524,-0.030157213531046,0.2096843180483,-0.460057788880821,-0.0359060752482678,-0.30391419267572,-0.260427048254576
EED,0.199132457341916,0.132549235051296,0.266679561576259,0.184432462901733,0.204195648076297,0.247902731035327,0.406545812807682,0.086211470227737,0.0558870862458212,-0.0585830381184245,0.191896410942273,0.273281844781047,0.0833460828490835,0.0558041774707144,0.11540025980749,0.174719821104825,0.0389988412425531,0.25085185298721,0.0587007109944755,0.147371469988468,0.0613277751873466,0.0354452073435442,-0.0319734705656588,0.308689377085269,0.318975340788944,0.131868430572235,0.128990024107334,0.45801050986052,-0.0975619993465822,-0.0572871375812932,0.201090771268939,0.307392223966907,0.259068999523014,-0.0548814996615282,0.133721193685242,-0.0355573733075139,0.0424359437174688,0.201004156984063,0.128450870578529,0.133172201013932,0.327428598714804,-0.0206844173223615,0.340274358734698,1,0.0347870568969812,-0.14418652273946,0.165269002595164,0.339730808518,-0.0786568750384542,-0.0873233471990208,0.0662486083735177,0.119366585403049,-0.112045960297715,0.188969400194952,0.143903382547959,0.0483597909753302,-0.0447094937849672,0.0513753337529125,-0.254690278984282,0.0236438489583498,-0.0366281445378609,0.247174867417051,0.0657013280415139,-0.0519954005016611,0.0357235984721252,0.0626844622844748,0.026574101935487,0.118310123906601,-0.268355114298223,-0.171181876453547,0.0554528858525841,0.108477357837248,-0.113522514305719,0.0964148977710508,-0.195077592402056,-0.199466205858073,0.0916965701010492,-0.140163124887668,-0.00676982976014279,-0.15691373111585,-0.213714221032617,-0.188259009947217,0.107304184610682,0.0222305263626265,-0.118258625919256,-0.175747386672815,-0.0615221015462453,0.139351363806835,-0.0465524066820799,0.0384667546658104,-0.197727212268195,-0.161704410975607,-0.39810192863652,-0.206602760220083,-0.135578439999638,-0.0430833027959628,0.0132209000846272,-0.417678534691943,0.0263830793394245,-0.12622729517072,-0.253198341716453
ZGPAT,0.30161481656245,0.432760161924744,0.32516267121396,0.127884449034218,0.274369288104962,-0.00172045309990999,0.24971810540054,0.247929553086518,0.364185044920287,0.377360080190972,0.209570852782059,0.265428816206942,0.184931122167862,0.104912660400511,0.373914842148001,0.464543050621807,0.374579263711166,0.110961473935856,0.319985876107601,0.309436018156509,0.409270675540612,0.134639905039719,0.221941406081959,-0.00933178387032558,0.22196582762497,0.372169560518166,0.243372733819912,0.18625729454443,0.212628118740423,0.173380714011988,0.120987964872865,0.1265397652489,0.171834310781586,0.293101358567208,0.0348869588657714,0.147423859323781,0.374331577716438,-0.0221619866315979,0.164670605719938,0.22214439290402,0.00755130922611864,0.236209566904157,0.102236359834389,0.0347870568969812,1,0.0230030206600265,0.0939757584036892,-0.0926697367607109,0.197912304075594,0.172902224941289,0.174701816418803,-0.14109835689407,-0.129917113472914,0.116427443169416,-0.11517232419931,-0.133769642752216,-0.165994978362152,-0.0733341789535571,-0.169553586159512,-0.194079666798131,-0.179674604394171,-0.219270236361401,-0.191583895874106,0.010356536190548,0.238963318033895,0.141008436358299,-0.13788194444448,-0.169100355054028,-0.134783415530083,-0.276886587832549,-0.172227773664506,-0.266573008720446,-0.0795045055786713,-0.32036773235584,-0.261399433780012,-0.196137470841763,-0.0799462859584422,-0.385936529213793,-0.331499184232254,-0.138209160816503,-0.224262935757574,-0.172478062900543,-0.285968162862502,-0.428986528917547,-0.345673077404399,-0.0582840467483473,-0.271654824996578,-0.191468409231303,-0.250647551202089,-0.345561087002671,-0.135873861590712,-0.197254936129318,-0.0536943088571817,-0.0289971232723109,-0.33381473305748,-0.172635279896459,-0.331735099300201,-0.158056229501005,-0.186373784147058,-0.32270792561541,-0.241774325612685
ZNF629,0.305714528107231,0.0976289114092311,0.126404435403553,0.175407362256897,0.248418160314526,0.245144845492246,-0.00380047088890429,0.0658113102685669,0.163843896835597,0.39050245082627,0.175193927293872,0.117302219045201,0.283540611777868,0.543552787168929,0.189545676859586,0.000500043523658875,0.239097293653049,0.17153316130994,0.138985796010492,-0.0252090343160537,0.0476165489953982,0.323357165788722,0.216289829283759,0.0972788161829373,0.112690957758992,-0.0352141070673209,0.0497407983700434,0.0719499279585208,0.270963462834293,0.351383758183886,-0.033694498828139,-0.025101488194864,-0.0259315344093293,0.249057901390127,0.245200724789511,0.45113439489688,0.141324369278859,0.235171658500744,0.0478529271675385,0.106309233773713,-0.0302825096768002,0.143543512965722,0.0228306040407279,-0.14418652273946,0.0230030206600265,1,-0.0618295045320207,0.0143378488191929,0.237070837765552,0.112056810011157,0.143240331078243,0.119506529308551,0.441105418703914,-0.176822958014223,0.17882343763657,-0.228118159045571,-0.0239400490455368,-0.0681954370661832,0.0615277317067901,-0.0736588456503167,-0.0278511635565043,-0.290722666443856,-0.0836795120978758,-0.314690565766249,-0.236919632231812,-0.346595371883517,0.0333679879630287,-0.0360294995667506,0.105729451806617,0.0970440340414917,0.0124689584851583,-0.00784595547815324,-0.0881508957664791,-0.12332716054961,0.103961638055945,0.0428931074452286,-0.15931530746343,0.163912773241501,0.0299769615400607,0.0354630543066974,0.0773631209136005,0.0352019994568385,-0.225527731745174,-0.0747806428372984,-0.0506841576363033,-0.199273722223157,-0.0510948762034439,-0.163564998160568,-0.0693754903920621,-0.13991765535495,0.0550667569077401,0.047888216535489,-0.0417731175488898,-0.185425177467545,-0.0353873280186653,-0.331813042482942,-0.0742171898668379,-0.0751384567534065,-0.12371144346478,-0.0933964027233333,-0.232579147400252
TEAD4,0.136968626496387,0.101172535137852,0.0301522453679035,0.104502012788203,0.114739354201214,0.0783890579284337,0.34942549937623,0.266481810184476,-0.0685167540028072,0.193227291940621,0.237008775497206,0.451277346138244,0.215982479180206,0.0284412863091486,0.14821845226061,0.217578514011517,-0.0438299747632761,0.307756690068289,0.118313952549186,0.116437883253776,0.0091764255768856,0.066143070949318,-0.0154944917334304,0.276059993672738,0.361132024237336,0.418781684423633,0.455956819775607,0.23683947940983,0.0359443958908522,0.0177986715945229,0.369495466213521,0.129252092102587,0.434812609166537,0.248162044971303,-0.0800474208423898,-0.125135140778905,0.25804474628664,0.0315952749691877,0.161082411267076,0.318482443924284,0.170405529462864,-0.0469743857787715,0.329212929777748,0.165269002595164,0.0939757584036892,-0.0618295045320207,1,0.306895694267585,0.159174699266395,0.0604408014554469,0.174695873453781,0.129228841003557,-0.192791889255592,0.469354928461819,-0.0266948161570877,0.0345908071731339,-0.0690521003552319,0.210225936773983,-0.275223408761621,-0.063228851513644,-0.313078699487207,0.0800892919574915,0.263460464696275,0.140805466016376,-0.0314821532372599,0.160767414528917,0.2605688732378,-0.140813425495855,-0.276229111144699,-0.319200383546394,0.000558990020364816,-0.192736045816086,-0.00794122219171187,0.0162219586931962,-0.373411118810464,-0.244001670735118,-0.0762852903581178,-0.429840038819947,-0.198819888120178,-0.210216306785242,-0.058831475156496,-0.029521943458512,-0.0902316466180203,-0.0890750836611225,-0.276700145018037,0.154263369203925,-0.22926379656222,0.13146626903874,-0.0454028716072672,-0.0303251481752609,-0.386169519720756,-0.258212175588862,-0.421720283907699,0.202004802621668,-0.277566917246307,0.0872743674392056,-0.167292061507317,-0.40282494361323,0.0699705357396768,-0.434243656801251,-0.231875541490173
HDAC2,0.236523110419571,0.0601386267775556,0.128153206726148,0.215489621731409,0.233967700329691,0.395746114677155,0.405881878284086,0.18493324283337,-0.0673797604403248,-0.0239346435720117,0.139098512314492,0.428451714888219,0.354696079832529,0.196835846199056,0.0595344642160171,0.120820238079941,-0.0571983241896643,0.382409032815968,0.0939814915722171,0.00598920649351569,-0.065521617083543,-0.0364880784556758,-0.0090350055797342,0.592581387197752,0.417341038772026,0.155397835473194,0.268403376672091,0.417037948429037,-0.0251841651626747,0.0481896098291258,0.31036303343318,0.392697310862277,0.439681297210063,0.0442614258982249,0.17489066953173,-0.136735122650031,0.0831754407002924,0.207704768532232,0.164675498306281,0.224390439465271,0.361283656761672,-0.0217483464577689,0.476803288579692,0.339730808518,-0.0926697367607109,0.0143378488191929,0.306895694267585,1,-0.00220690205611963,-0.08697080559856,0.0744738146217113,0.260778355006819,-0.00251061064864767,0.183199133459973,0.281091097451908,-0.182916290237193,-0.0509964539998131,0.200610788543284,-0.224615123189431,0.168739072023024,-0.217512341428817,0.300796420098297,0.231025665121898,-0.0159848992484028,-0.100192915187744,0.0198632190258807,0.0917108671994382,0.144034096469662,-0.239163425425865,-0.117179909574654,0.1638667955067,0.136812218480868,-0.069475002948612,0.236741573590636,-0.0954324369194006,-0.269499333546748,-0.10736418350859,-0.0980708545431582,0.031962221735062,-0.090890887279623,-0.0843455134092628,0.0238026479787071,0.190109282772008,0.197342687486096,-0.0715759984746263,-0.176003729385084,0.0519290088877461,0.216894719147794,-0.0386637529099354,0.107680958227179,-0.219440610835078,-0.0670627523086696,-0.413231390547314,-0.0423327808758095,0.00822788282620354,0.0217340707578892,0.030293548964823,-0.468993933600597,0.0581028532441515,-0.130240234887854,-0.229176357649003
MNT,0.208167853644169,0.185630666141329,0.0952021875267262,0.134711453277717,0.393951838419218,0.23995829355868,0.0870702935065269,0.344826509315638,0.0183628833669144,0.201165749056193,0.0124763761309454,0.208887187604278,0.36550340310292,0.0697796913377804,0.250581417107697,0.3760533903293,0.177671790300178,0.294603027901868,0.272689130672335,0.0109575179229948,0.0193017565334963,0.257148825496716,0.492111599067228,0.0961587812307546,0.258140830250584,0.334822463828674,0.397643997802442,0.165610173947174,0.188287911615301,0.396183811712457,0.195425579969266,-0.151647426192405,0.0914117267991141,0.481855113468871,-0.0116929579563148,0.0916752321811548,0.295951747138811,0.241386887609587,0.000496017322823847,0.45878100501083,0.102432181524972,0.0128752158346799,0.0940687936277217,-0.0786568750384542,0.197912304075594,0.237070837765552,0.159174699266395,-0.00220690205611963,1,0.174790945818261,0.0949574749182323,0.100237702855047,0.162953462220052,0.218469671980504,0.0695843690779252,-0.0978046944904638,-0.0639157994858485,0.0126714903796957,0.0249080631208406,0.0344780257675844,0.00263848344244649,-0.108968261265931,-0.0137340139664101,-0.126692808627723,-0.158461645841093,-0.165096262260753,0.148196533640983,0.178217393936363,0.0249519818685575,-0.111677270584435,0.0880754870786467,-0.0937949877774506,-0.0601113338153526,-0.0756110939018002,0.0610063463135971,0.075658889787341,-0.0433556433611787,-0.134587168907516,-0.0427421632221471,0.102399969019609,0.219437882820823,0.303900396776531,-0.0492120158759015,-0.0653936187341798,-0.174379086734492,-0.016178244607655,-0.160780321031672,-0.0820522290487425,-0.00793461809519539,-0.201476600169005,-0.147767694580321,-0.0783753614565756,-0.186149440911774,-0.0382992348345137,-0.163677538091611,-0.0887021547860263,-0.0496737020614767,-0.153073329085425,0.0158576192030198,-0.125214253757649,-0.226750504595789
JUND,0.0932416100253897,0.251757565004317,0.227191866996068,0.0549185478238468,0.255679488071012,0.0142869387126647,0.0304746445937923,0.265328499326844,0.332483276770872,0.3773394638361,0.393438720401575,0.193597156498207,0.129918853069555,0.224479251524362,0.373981066655932,0.178355638074163,0.405111683576228,0.0604846388304248,0.206558740620755,0.32039703312658,0.317748104249821,0.55037273382346,0.197473839568281,-0.080872894111285,0.0480951457068936,0.373483287460732,0.139996368334807,0.000580556367305265,0.25769529863941,0.335690520249666,0.0565170691876561,0.0342588360039416,-0.101577989564207,0.48795677466477,0.0780662148131626,0.363512890677541,0.361822259260074,0.0263064104116707,0.100033571926413,0.277855680894616,0.0616645837878184,0.290453862301807,-0.208021035442587,-0.0873233471990208,0.172902224941289,0.112056810011157,0.0604408014554469,-0.08697080559856,0.174790945818261,1,0.298843897900429,0.1277326018895,0.226699698218048,0.094168907804741,-0.00738096633984258,-0.167152210920568,0.14914729044244,-0.155528720415308,-0.0289268969756815,-0.255953259513709,-0.301614616226249,-0.334679524504621,-0.186365113859663,0.0253155853554107,0.0258717561205117,-0.0702714730280052,-0.168941902358237,-0.322928362569487,-0.0287329191570564,-0.0576941523334925,-0.208863447061253,-0.272978941918833,-0.106959929056222,-0.405123037067159,-0.149740693830962,0.080520310456113,-0.0546543261585182,-0.205455479697191,-0.218163921154942,-0.41419715856563,-0.114981356112539,-0.275751176698794,-0.382933453252214,-0.425461065692319,-0.181665500060854,0.0855930067102103,-0.184323701534011,-0.107788428496072,-0.265354941086812,-0.391013791085907,0.00754773498408717,-0.0732683279789609,0.00767819981205457,-0.093301023109752,-0.33870270134876,-0.361113994305154,-0.437271741024551,0.0602410652016978,-0.281546655374562,-0.165868173412209,-0.225488179684467
